review_id,source_id,axis,tier,context_json,left,right,human_choice,confidence_1_5,notes
review-0145,cnn-parenthetical_caveat-silver-g49-a_context,parenthetical_caveat,silver,"{""compression_bps"": 8500, ""directness_bps"": 4758, ""energy_bps"": 6200, ""identity_relevance_bps"": 4477, ""novelty_pressure_bps"": 5856, ""playfulness_bps"": 4446, ""semantic_specificity_bps"": 4682, ""warmth_bps"": 5312}","The alert was issued on July 11, 2026 at 13:22 EDT (no narrower timestamp is available). The commit history carries that timestamp.","The alert was issued on July 11, 2026 at 13:22 EDT. No narrower timestamp is available. The commit history carries that timestamp.",,,
review-0146,cnn-contraction_register-platinum-g03-a_context,contraction_register,platinum,"{""compression_bps"": 5170, ""directness_bps"": 6540, ""energy_bps"": 5118, ""identity_relevance_bps"": 4644, ""novelty_pressure_bps"": 5666, ""playfulness_bps"": 5522, ""semantic_specificity_bps"": 5306, ""warmth_bps"": 7240}",The pattern that the user prefers direct technical language appears across 10 sessions. Each observation has a recorded source. The pattern remains revisable. The record cannot establish more than this.,The pattern that the user prefers direct technical language appears across 10 sessions. Each observation has a recorded source. The pattern remains revisable. The record can't establish more than this.,,,
review-0147,cnn-contraction_register-platinum-g20-a_context,contraction_register,platinum,"{""compression_bps"": 5031, ""directness_bps"": 6540, ""energy_bps"": 5637, ""identity_relevance_bps"": 4671, ""novelty_pressure_bps"": 4732, ""playfulness_bps"": 4514, ""semantic_specificity_bps"": 5311, ""warmth_bps"": 7240}","The phrase critic may rank wording that already passed every hard gate. The verifier retains authority over semantics, slots, identity conflicts, and evidence. A preference score cannot rescue an ineligible candidate. The record cannot establish more than this.","The phrase critic may rank wording that already passed every hard gate. The verifier retains authority over semantics, slots, identity conflicts, and evidence. A preference score can't rescue an ineligible candidate. The record can't establish more than this.",,,
review-0148,cnn-warmth_marker-silver-g40-a_context,warmth_marker,silver,"{""compression_bps"": 5914, ""directness_bps"": 5291, ""energy_bps"": 4667, ""identity_relevance_bps"": 6500, ""novelty_pressure_bps"": 4298, ""playfulness_bps"": 5547, ""semantic_specificity_bps"": 5206, ""warmth_bps"": 9200}","The uncertainty deserves a precise answer. The signed receipt places the event on July 7, 2026 at 18:41 EDT. It shows that the team chose to update the identity claim. The source does not show why that choice was made.","Here is the factual core. The signed receipt places the event on July 7, 2026 at 18:41 EDT. It shows that the team chose to update the identity claim. The source does not show why that choice was made.",,,
review-0149,cnn-voice-silver-g29-a_context,voice,silver,"{""compression_bps"": 5532, ""directness_bps"": 9000, ""energy_bps"": 7600, ""identity_relevance_bps"": 5736, ""novelty_pressure_bps"": 5004, ""playfulness_bps"": 5013, ""semantic_specificity_bps"": 5039, ""warmth_bps"": 5410}","The event is timestamped at July 11, 2026 13:22 EDT by the incident ticket. No narrower timestamp is available. Use the absolute date and time in the report.","The incident ticket timestamps the event at July 11, 2026 13:22 EDT. No narrower timestamp is available. Use the absolute date and time in the report.",,,
review-0150,cnn-explicit_labels-gold-g13-a_context,explicit_labels,gold,"{""compression_bps"": 5373, ""directness_bps"": 8400, ""energy_bps"": 5719, ""identity_relevance_bps"": 4875, ""novelty_pressure_bps"": 4874, ""playfulness_bps"": 4972, ""semantic_specificity_bps"": 8825, ""warmth_bps"": 4640}",Fact: The response verifier failed before model export completed. Evidence: All 49 recorded attempts ended in schema rejection. Limit: Zero attempts reached the next stage.,The response verifier failed before model export completed. All 49 recorded attempts ended in schema rejection. Zero attempts reached the next stage.,,,
review-0151,cnn-explicit_labels-gold-g37-a_context,explicit_labels,gold,"{""compression_bps"": 5583, ""directness_bps"": 8400, ""energy_bps"": 5459, ""identity_relevance_bps"": 5801, ""novelty_pressure_bps"": 4793, ""playfulness_bps"": 4992, ""semantic_specificity_bps"": 8825, ""warmth_bps"": 4334}",Fact: The response verifier failed before model export completed. Evidence: All 26 recorded attempts ended in schema rejection. Limit: Zero attempts reached the next stage.,The response verifier failed before model export completed. All 26 recorded attempts ended in schema rejection. Zero attempts reached the next stage.,,,
review-0152,cnn-comma_cadence-platinum-g40-a_context,comma_cadence,platinum,"{""compression_bps"": 4578, ""directness_bps"": 4934, ""energy_bps"": 4160, ""identity_relevance_bps"": 4598, ""novelty_pressure_bps"": 5569, ""playfulness_bps"": 5648, ""semantic_specificity_bps"": 4922, ""warmth_bps"": 6400}","The phrase critic stopped before slot verification completed, and all 28 recorded attempts ended in digest mismatch, but zero attempts reached the next stage.",The phrase critic stopped before slot verification completed. All 28 recorded attempts ended in digest mismatch. Zero attempts reached the next stage.,,,
review-0153,cnn-contraction_register-platinum-g49-a_context,contraction_register,platinum,"{""compression_bps"": 5452, ""directness_bps"": 6540, ""energy_bps"": 5370, ""identity_relevance_bps"": 5212, ""novelty_pressure_bps"": 4598, ""playfulness_bps"": 5591, ""semantic_specificity_bps"": 4941, ""warmth_bps"": 7240}",The commit history shows 9 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent. The record cannot establish more than this.,The commit history shows 9 separate charges. Two of the charges share the same authorization code. The duplicate code doesn't by itself prove intent. The record can't establish more than this.,,,
review-0154,cnn-imagery_density-platinum-g40-a_context,imagery_density,platinum,"{""compression_bps"": 5107, ""directness_bps"": 4801, ""energy_bps"": 5322, ""identity_relevance_bps"": 5441, ""novelty_pressure_bps"": 8010, ""playfulness_bps"": 7800, ""semantic_specificity_bps"": 5603, ""warmth_bps"": 5651}","One failed required gate makes the overall result a failure. Although three checks passed, the drift score gate failed. The measured drift score was 66 bps, above a frozen maximum of 55 bps. The run is not a pass.","The passing checks are lit windows in a building whose front door is still locked. One failed required gate makes the overall result a failure. Although three checks passed, the drift score gate failed. The measured drift score was 66 bps, above a frozen maximum of 55 bps. The run is not a pass.",,,
review-0155,cnn-parenthetical_caveat-gold-g23-a_context,parenthetical_caveat,gold,"{""compression_bps"": 7975, ""directness_bps"": 5785, ""energy_bps"": 6020, ""identity_relevance_bps"": 5047, ""novelty_pressure_bps"": 4781, ""playfulness_bps"": 5293, ""semantic_specificity_bps"": 4495, ""warmth_bps"": 4444}","Three blog posts repeat the same claim. That is one source chain, not independent confirmation. Every report traces back to one vendor white paper.","Three blog posts repeat the same claim (that is one source chain, not independent confirmation). Every report traces back to one vendor white paper.",,,
review-0156,cnn-terminology-platinum-g08-a_context,terminology,platinum,"{""compression_bps"": 5658, ""directness_bps"": 6820, ""energy_bps"": 5690, ""identity_relevance_bps"": 5039, ""novelty_pressure_bps"": 5330, ""playfulness_bps"": 4511, ""semantic_specificity_bps"": 8220, ""warmth_bps"": 4815}",The phrase critic returned digest mismatch on 40 of 40 attempts. Zero attempts reached the next stage. Inspect the release note before retrying.,Every one of the 40 phrase critic attempts failed with digest mismatch. Zero attempts reached the next stage. Inspect the release note before retrying.,,,
review-0157,cnn-opener_length-silver-g39-a_context,opener_length,silver,"{""compression_bps"": 9000, ""directness_bps"": 9400, ""energy_bps"": 5024, ""identity_relevance_bps"": 4633, ""novelty_pressure_bps"": 4311, ""playfulness_bps"": 4840, ""semantic_specificity_bps"": 5333, ""warmth_bps"": 4677}",The current record supports this result: The measured duplicate rate was 57%. The frozen threshold was 77%. The observed value is below the threshold.,Result: The measured duplicate rate was 57%. The frozen threshold was 77%. The observed value is below the threshold.,,,
review-0158,cnn-semicolon_rhythm-gold-g08-a_context,semicolon_rhythm,gold,"{""compression_bps"": 7210, ""directness_bps"": 5802, ""energy_bps"": 5170, ""identity_relevance_bps"": 5363, ""novelty_pressure_bps"": 4977, ""playfulness_bps"": 4418, ""semantic_specificity_bps"": 5241, ""warmth_bps"": 4798}",The measured calibration error was 88 bps; the frozen threshold was 92 bps; the observed value is below the threshold.,The measured calibration error was 88 bps. The frozen threshold was 92 bps. The observed value is below the threshold.,,,
review-0159,cnn-semicolon_rhythm-gold-g43-a_context,semicolon_rhythm,gold,"{""compression_bps"": 7210, ""directness_bps"": 4755, ""energy_bps"": 5170, ""identity_relevance_bps"": 4724, ""novelty_pressure_bps"": 4613, ""playfulness_bps"": 5219, ""semantic_specificity_bps"": 4852, ""warmth_bps"": 5286}","The invoice was generated on June 17, 2026 at 16:03 EDT; the test report includes that timestamp; no narrower timestamp is available.","The invoice was generated on June 17, 2026 at 16:03 EDT. The test report includes that timestamp. No narrower timestamp is available.",,,
review-0160,cnn-terminology-silver-g30-a_context,terminology,silver,"{""compression_bps"": 4630, ""directness_bps"": 7600, ""energy_bps"": 4509, ""identity_relevance_bps"": 5620, ""novelty_pressure_bps"": 5527, ""playfulness_bps"": 4490, ""semantic_specificity_bps"": 9600, ""warmth_bps"": 4648}",The critic can choose wording only after every required check passes. A preference score cannot rescue an ineligible candidate. Keep verification upstream of ranking.,Ranking authority is restricted to verifier-eligible candidate identifiers. A preference score cannot rescue an ineligible candidate. Keep verification upstream of ranking.,,,
review-0161,cnn-semicolon_rhythm-platinum-g34-a_context,semicolon_rhythm,platinum,"{""compression_bps"": 6820, ""directness_bps"": 5472, ""energy_bps"": 5140, ""identity_relevance_bps"": 4812, ""novelty_pressure_bps"": 5401, ""playfulness_bps"": 4872, ""semantic_specificity_bps"": 4550, ""warmth_bps"": 4731}","The model is not ready for live influence. Held-out accuracy is 60%, while the control is 64%. The comparison does not establish a reliable advantage.","The model is not ready for live influence; held-out accuracy is 60%, while the control is 64%; the comparison does not establish a reliable advantage.",,,
review-0162,cnn-parenthetical_caveat-platinum-g33-a_context,parenthetical_caveat,platinum,"{""compression_bps"": 7450, ""directness_bps"": 5252, ""energy_bps"": 5840, ""identity_relevance_bps"": 5128, ""novelty_pressure_bps"": 4951, ""playfulness_bps"": 5278, ""semantic_specificity_bps"": 4920, ""warmth_bps"": 5021}",I would not rerun the evaluation yet (the conflict is unresolved). The build manifest contains a conflicting decision.,I would not rerun the evaluation yet. The conflict is unresolved. The build manifest contains a conflicting decision.,,,
review-0163,cnn-parenthetical_caveat-gold-g38-a_context,parenthetical_caveat,gold,"{""compression_bps"": 7975, ""directness_bps"": 4719, ""energy_bps"": 6020, ""identity_relevance_bps"": 4822, ""novelty_pressure_bps"": 5734, ""playfulness_bps"": 5787, ""semantic_specificity_bps"": 4917, ""warmth_bps"": 4897}",The measured replay agreement was 91% (the observed value is below the threshold). The frozen threshold was 92%.,The measured replay agreement was 91%. The observed value is below the threshold. The frozen threshold was 92%.,,,
review-0164,cnn-parenthetical_caveat-platinum-g22-a_context,parenthetical_caveat,platinum,"{""compression_bps"": 7450, ""directness_bps"": 5285, ""energy_bps"": 5840, ""identity_relevance_bps"": 4997, ""novelty_pressure_bps"": 4458, ""playfulness_bps"": 4633, ""semantic_specificity_bps"": 4944, ""warmth_bps"": 4563}",The pattern that the user prefers written communication appears across 7 sessions. The pattern remains revisable. Each observation has a recorded source.,The pattern that the user prefers written communication appears across 7 sessions (the pattern remains revisable). Each observation has a recorded source.,,,
review-0165,cnn-voice-platinum-g28-a_context,voice,platinum,"{""compression_bps"": 4848, ""directness_bps"": 7800, ""energy_bps"": 6820, ""identity_relevance_bps"": 5184, ""novelty_pressure_bps"": 5128, ""playfulness_bps"": 4717, ""semantic_specificity_bps"": 4682, ""warmth_bps"": 5112}",The request to restart the worker is listed as stopped by a frozen gate in the hash sidecar. No later status is available. Use the recorded status as the current answer.,The hash sidecar lists the request to restart the worker as stopped by a frozen gate. No later status is available. Use the recorded status as the current answer.,,,
review-0166,cnn-contraction_register-platinum-g16-a_context,contraction_register,platinum,"{""compression_bps"": 5345, ""directness_bps"": 6540, ""energy_bps"": 5257, ""identity_relevance_bps"": 4500, ""novelty_pressure_bps"": 5408, ""playfulness_bps"": 4652, ""semantic_specificity_bps"": 4445, ""warmth_bps"": 7240}","Two local articles repeat the same claim. Every report traces back to one city press release. That is one source chain, not independent confirmation. The record can't establish more than this.","Two local articles repeat the same claim. Every report traces back to one city press release. That is one source chain, not independent confirmation. The record cannot establish more than this.",,,
review-0167,cnn-warmth_marker-silver-g44-a_context,warmth_marker,silver,"{""compression_bps"": 4221, ""directness_bps"": 4713, ""energy_bps"": 4455, ""identity_relevance_bps"": 6500, ""novelty_pressure_bps"": 4836, ""playfulness_bps"": 4500, ""semantic_specificity_bps"": 5371, ""warmth_bps"": 9200}",Here is the factual core. The pattern that the user prefers the result before the explanation recurs across 11 sessions. Every observation is linked to a source. The pattern remains revisable.,The continuity is useful when it stays evidence-bound. The pattern that the user prefers the result before the explanation recurs across 11 sessions. Every observation is linked to a source. The pattern remains revisable.,,,
review-0168,cnn-terminology-gold-g08-a_context,terminology,gold,"{""compression_bps"": 4717, ""directness_bps"": 7210, ""energy_bps"": 4572, ""identity_relevance_bps"": 4854, ""novelty_pressure_bps"": 4856, ""playfulness_bps"": 4519, ""semantic_specificity_bps"": 8910, ""warmth_bps"": 4502}",Every one of the 27 candidate lattice attempts failed with invalid timestamp. Zero attempts reached the next stage. Inspect the signed receipt before retrying.,The candidate lattice returned invalid timestamp on 27 of 27 attempts. Zero attempts reached the next stage. Inspect the signed receipt before retrying.,,,
review-0169,cnn-voice-platinum-g44-a_context,voice,platinum,"{""compression_bps"": 4720, ""directness_bps"": 7800, ""energy_bps"": 6820, ""identity_relevance_bps"": 5492, ""novelty_pressure_bps"": 5677, ""playfulness_bps"": 5120, ""semantic_specificity_bps"": 4877, ""warmth_bps"": 5653}",Live influence was not justified by the held-out comparison. The comparison does not demonstrate a reliable advantage. Run the preregistered comparison before promotion.,The held-out comparison did not justify live influence. The comparison does not demonstrate a reliable advantage. Run the preregistered comparison before promotion.,,,
review-0170,cnn-opener_length-gold-g12-a_context,opener_length,gold,"{""compression_bps"": 8400, ""directness_bps"": 8740, ""energy_bps"": 5595, ""identity_relevance_bps"": 4524, ""novelty_pressure_bps"": 5187, ""playfulness_bps"": 5523, ""semantic_specificity_bps"": 5437, ""warmth_bps"": 5106}","Result: Two technical writeups repeat the same claim. Every report traces back to one benchmark table. That is one source chain, not independent confirmation.","The current record supports this result: Two technical writeups repeat the same claim. Every report traces back to one benchmark table. That is one source chain, not independent confirmation.",,,
review-0171,cnn-terminology-silver-g34-a_context,terminology,silver,"{""compression_bps"": 4320, ""directness_bps"": 7600, ""energy_bps"": 5544, ""identity_relevance_bps"": 4474, ""novelty_pressure_bps"": 5481, ""playfulness_bps"": 4594, ""semantic_specificity_bps"": 9600, ""warmth_bps"": 5515}",Latency measured 95 ms; required maximum was 89 ms. The run is not a pass. Preserve the failed record and open a new run.,The measured latency missed the required maximum of 89 ms. The run is not a pass. Preserve the failed record and open a new run.,,,
review-0172,cnn-opener_length-platinum-g39-a_context,opener_length,platinum,"{""compression_bps"": 7800, ""directness_bps"": 8080, ""energy_bps"": 4913, ""identity_relevance_bps"": 5181, ""novelty_pressure_bps"": 5429, ""playfulness_bps"": 5563, ""semantic_specificity_bps"": 5548, ""warmth_bps"": 4491}",The current record supports this result: The measured memory use was 68 MiB. The frozen threshold was 51 MiB. The observed value is above the threshold.,Result: The measured memory use was 68 MiB. The frozen threshold was 51 MiB. The observed value is above the threshold.,,,
review-0173,cnn-warmth_marker-silver-g00-a_context,warmth_marker,silver,"{""compression_bps"": 5399, ""directness_bps"": 5599, ""energy_bps"": 5593, ""identity_relevance_bps"": 6500, ""novelty_pressure_bps"": 4600, ""playfulness_bps"": 5834, ""semantic_specificity_bps"": 5270, ""warmth_bps"": 9200}",Here is the factual core. The measured latency was 81 ms. The frozen threshold was 76 ms. The observed value is above the threshold.,The number is useful only with its comparison point. The measured latency was 81 ms. The frozen threshold was 76 ms. The observed value is above the threshold.,,,
review-0174,cnn-noun_repetition-silver-g35-a_context,noun_repetition,silver,"{""compression_bps"": 5421, ""directness_bps"": 4373, ""energy_bps"": 5358, ""identity_relevance_bps"": 6500, ""novelty_pressure_bps"": 4724, ""playfulness_bps"": 5208, ""semantic_specificity_bps"": 9000, ""warmth_bps"": 5031}",I would not publish the report yet. The documented result is supported by this evidence: the configuration diff contains a conflicting status. The conflict is unresolved.,I would not publish the report yet. It is supported by this evidence: the configuration diff contains a conflicting status. The conflict is unresolved.,,,
review-0175,cnn-terminology-platinum-g33-a_context,terminology,platinum,"{""compression_bps"": 5166, ""directness_bps"": 6820, ""energy_bps"": 5371, ""identity_relevance_bps"": 5382, ""novelty_pressure_bps"": 5018, ""playfulness_bps"": 5066, ""semantic_specificity_bps"": 8220, ""warmth_bps"": 4471}","The build manifest establishes timestamp June 17, 2026 16:03 EDT but not causal intent. It does not establish why that choice was made. Keep the motive classified as a hypothesis.",The build manifest gives the exact time but not the reason. It does not establish why that choice was made. Keep the motive classified as a hypothesis.,,,
review-0176,cnn-voice-silver-g10-a_context,voice,silver,"{""compression_bps"": 5400, ""directness_bps"": 9000, ""energy_bps"": 7600, ""identity_relevance_bps"": 4262, ""novelty_pressure_bps"": 5543, ""playfulness_bps"": 5898, ""semantic_specificity_bps"": 5789, ""warmth_bps"": 5884}",The choice to promote the model is recorded by the invoice. It does not establish why that choice was made. Keep the motive classified as a hypothesis.,The invoice records the team choosing to promote the model. It does not establish why that choice was made. Keep the motive classified as a hypothesis.,,,
review-0177,cnn-terminology-platinum-g39-a_context,terminology,platinum,"{""compression_bps"": 4742, ""directness_bps"": 6820, ""energy_bps"": 4775, ""identity_relevance_bps"": 4615, ""novelty_pressure_bps"": 5610, ""playfulness_bps"": 5032, ""semantic_specificity_bps"": 8220, ""warmth_bps"": 5024}","Action status for 'archive the record': queued for review, as recorded in the inspection report. No later status is available. Use the recorded status as the current answer.",The inspection report says the request to archive the record is queued for review. No later status is available. Use the recorded status as the current answer.,,,
review-0178,cnn-terminology-silver-g28-a_context,terminology,silver,"{""compression_bps"": 5933, ""directness_bps"": 7600, ""energy_bps"": 5262, ""identity_relevance_bps"": 5274, ""novelty_pressure_bps"": 4368, ""playfulness_bps"": 5509, ""semantic_specificity_bps"": 9600, ""warmth_bps"": 4704}","The meeting minutes gives event time July 15, 2026 08:14 EDT. No narrower timestamp is available. Use the absolute date and time in the report.","The meeting minutes says the event happened on July 15, 2026 at 08:14 EDT. No narrower timestamp is available. Use the absolute date and time in the report.",,,
review-0179,cnn-imagery_density-platinum-g48-a_context,imagery_density,platinum,"{""compression_bps"": 5610, ""directness_bps"": 5543, ""energy_bps"": 5044, ""identity_relevance_bps"": 5093, ""novelty_pressure_bps"": 8010, ""playfulness_bps"": 7800, ""semantic_specificity_bps"": 5548, ""warmth_bps"": 5615}","The critic selects among valid surfaces and does not authorize content. The phrase critic may choose among phrasings only after all hard gates pass. The verifier remains authoritative for semantics, slots, identity conflicts, and evidence. A preference score cannot override candidate ineligibility.","The critic is a taste bud behind a locked kitchen door. The critic selects among valid surfaces and does not authorize content. The phrase critic may choose among phrasings only after all hard gates pass. The verifier remains authoritative for semantics, slots, identity conflicts, and evidence. A preference score cannot override candidate ineligibility.",,,
review-0180,cnn-contraction_register-gold-g14-a_context,contraction_register,gold,"{""compression_bps"": 5720, ""directness_bps"": 6870, ""energy_bps"": 4711, ""identity_relevance_bps"": 5305, ""novelty_pressure_bps"": 4933, ""playfulness_bps"": 5230, ""semantic_specificity_bps"": 4626, ""warmth_bps"": 7720}",I would not merge the pull request yet. The frozen protocol contains a conflicting status. The conflict is unresolved. The record cannot establish more than this.,I would not merge the pull request yet. The frozen protocol contains a conflicting status. The conflict is unresolved. The record can't establish more than this.,,,
