review_id,source_id,axis,tier,context_json,left,right,human_choice,confidence_1_5,notes
review-0093,rnn-identity_explicitness-gold-g34-a_context,identity_explicitness,gold,"{""compression_bps"": 4330, ""directness_bps"": 5199, ""energy_bps"": 4797, ""identity_relevance_bps"": 8655, ""novelty_pressure_bps"": 4574, ""playfulness_bps"": 4903, ""semantic_specificity_bps"": 5419, ""warmth_bps"": 6700}",The invoice shows 42 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent. Compare the timestamps before assigning a cause.,The recorded style preference is that the user prefers the result before the explanation. The invoice shows 42 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent. Compare the timestamps before assigning a cause.,,,
review-0094,rnn-identity_explicitness-platinum-g32-a_context,identity_explicitness,platinum,"{""compression_bps"": 4498, ""directness_bps"": 5242, ""energy_bps"": 4939, ""identity_relevance_bps"": 8010, ""novelty_pressure_bps"": 4548, ""playfulness_bps"": 5100, ""semantic_specificity_bps"": 5389, ""warmth_bps"": 6400}","The recorded style preference is that the user prefers written communication. The permit record documents the event on June 28, 2026 at 11:05 EDT. It records that the team chose to restart the worker. It does not establish why that choice was made. Keep the motive classified as a hypothesis.","The permit record documents the event on June 28, 2026 at 11:05 EDT. It records that the team chose to restart the worker. It does not establish why that choice was made. Keep the motive classified as a hypothesis.",,,
review-0095,rnn-uncertainty_placement-gold-g31-a_context,uncertainty_placement,gold,"{""compression_bps"": 5587, ""directness_bps"": 6530, ""energy_bps"": 4955, ""identity_relevance_bps"": 4945, ""novelty_pressure_bps"": 5719, ""playfulness_bps"": 5208, ""semantic_specificity_bps"": 8570, ""warmth_bps"": 4478}",The measured throughput was 64 items/s. The frozen threshold was 77 items/s. The observed value is below the threshold. Report the value and threshold together.,The observed value is below the threshold. The measured throughput was 64 items/s. The frozen threshold was 77 items/s. Report the value and threshold together.,,,
review-0096,rnn-cadence_shape-gold-g27-a_context,cadence_shape,gold,"{""compression_bps"": 7380, ""directness_bps"": 5647, ""energy_bps"": 7975, ""identity_relevance_bps"": 4725, ""novelty_pressure_bps"": 4823, ""playfulness_bps"": 5772, ""semantic_specificity_bps"": 4581, ""warmth_bps"": 4322}","Four news stories repeat the same claim, and every report traces back to one wire-service report, while that is one source chain, not independent confirmation, so wait for a genuinely independent record.","Four news stories repeat the same claim. Every report traces back to one wire-service report. That is one source chain, not independent confirmation. Wait for a genuinely independent record.",,,
review-0097,rnn-cadence_shape-platinum-g33-a_context,cadence_shape,platinum,"{""compression_bps"": 6960, ""directness_bps"": 5439, ""energy_bps"": 7450, ""identity_relevance_bps"": 4906, ""novelty_pressure_bps"": 5551, ""playfulness_bps"": 5079, ""semantic_specificity_bps"": 4761, ""warmth_bps"": 5663}",The retrieval worker failed before validation completed. All 29 recorded attempts ended in HTTP 522. Zero attempts reached the next stage. Inspect the commit history before retrying.,"The retrieval worker failed before validation completed, and all 29 recorded attempts ended in HTTP 522, while zero attempts reached the next stage, so inspect the commit history before retrying.",,,
review-0098,rnn-energy_curve-silver-g14-a_context,energy_curve,silver,"{""compression_bps"": 5083, ""directness_bps"": 8400, ""energy_bps"": 9000, ""identity_relevance_bps"": 5571, ""novelty_pressure_bps"": 4369, ""playfulness_bps"": 5573, ""semantic_specificity_bps"": 5746, ""warmth_bps"": 5604}",That failure is frustrating. All 48 recorded attempts ended in context overflow. Zero attempts reached the next stage. Result: The semantic planner failed before checkpoint loading completed. Inspect the workflow trace before retrying.,Result: The semantic planner failed before checkpoint loading completed. All 48 recorded attempts ended in context overflow. Zero attempts reached the next stage. Inspect the workflow trace before retrying.,,,
review-0099,rnn-disagreement_sequence-silver-g33-a_context,disagreement_sequence,silver,"{""compression_bps"": 5358, ""directness_bps"": 7000, ""energy_bps"": 5598, ""identity_relevance_bps"": 5053, ""novelty_pressure_bps"": 4837, ""playfulness_bps"": 5196, ""semantic_specificity_bps"": 4509, ""warmth_bps"": 8200}",That would leave anyone feeling grieving. The duplicate code does not by itself prove intent. The build manifest shows 17 separate charges. Two of the charges share the same authorization code. Compare the timestamps before assigning a cause.,The build manifest shows 17 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent. That would leave anyone feeling grieving. Compare the timestamps before assigning a cause.,,,
review-0100,rnn-explanation_depth-platinum-g33-a_context,explanation_depth,platinum,"{""compression_bps"": 7800, ""directness_bps"": 7520, ""energy_bps"": 4883, ""identity_relevance_bps"": 5669, ""novelty_pressure_bps"": 5315, ""playfulness_bps"": 5333, ""semantic_specificity_bps"": 5656, ""warmth_bps"": 5476}","The invoice was generated on June 17, 2026 at 16:03 EDT. The change request contains that timestamp. No narrower timestamp is available. Use the absolute date and time in the report.","Here is the complete reasoning. Result: The invoice was generated on June 17, 2026 at 16:03 EDT. Evidence: The change request contains that timestamp. Limitation: No narrower timestamp is available. Next step: Use the absolute date and time in the report.",,,
review-0101,rnn-evidence_emphasis-silver-g47-a_context,evidence_emphasis,silver,"{""compression_bps"": 5115, ""directness_bps"": 7200, ""energy_bps"": 5351, ""identity_relevance_bps"": 5028, ""novelty_pressure_bps"": 4997, ""playfulness_bps"": 4418, ""semantic_specificity_bps"": 9300, ""warmth_bps"": 5235}","The database snapshot carries that timestamp. The alert was issued on July 18, 2026 at 20:16 EDT. No narrower timestamp is available. Use the absolute date and time in the report.","The alert was issued on July 18, 2026 at 20:16 EDT. No narrower timestamp is available. The database snapshot carries that timestamp. Use the absolute date and time in the report.",,,
review-0102,rnn-energy_curve-silver-g45-a_context,energy_curve,silver,"{""compression_bps"": 5292, ""directness_bps"": 8400, ""energy_bps"": 9000, ""identity_relevance_bps"": 4497, ""novelty_pressure_bps"": 4508, ""playfulness_bps"": 4436, ""semantic_specificity_bps"": 4753, ""warmth_bps"": 5984}",Result: The attempt to enable shadow influence is failed validation. That outcome appears in the sensor export. The record contains no subsequent status. Use the recorded status as the current answer.,The useful part is the completed status check. That outcome appears in the sensor export. The record contains no subsequent status. Result: The attempt to enable shadow influence is failed validation. Use the recorded status as the current answer.,,,
review-0103,rnn-disagreement_sequence-platinum-g10-a_context,disagreement_sequence,platinum,"{""compression_bps"": 5114, ""directness_bps"": 6400, ""energy_bps"": 4993, ""identity_relevance_bps"": 4659, ""novelty_pressure_bps"": 4630, ""playfulness_bps"": 5088, ""semantic_specificity_bps"": 5470, ""warmth_bps"": 7240}",I would not close the review yet. The source transcript contains a conflicting location. The conflict is unresolved. The proposed interpretation is possible. Review both source records before deciding.,The proposed interpretation is possible. The conflict is unresolved. I would not close the review yet. The source transcript contains a conflicting location. Review both source records before deciding.,,,
review-0104,rnn-closure_position-silver-g44-a_context,closure_position,silver,"{""compression_bps"": 5367, ""directness_bps"": 8200, ""energy_bps"": 7000, ""identity_relevance_bps"": 4854, ""novelty_pressure_bps"": 5923, ""playfulness_bps"": 4465, ""semantic_specificity_bps"": 4480, ""warmth_bps"": 5597}",I would not update the identity claim yet. The metric ledger contains an unresolved decision. The conflict is unresolved. Review both source records before deciding.,Review both source records before deciding. I would not update the identity claim yet. The metric ledger contains an unresolved decision. The conflict is unresolved.,,,
review-0105,rnn-transition_density-gold-g41-a_context,transition_density,gold,"{""compression_bps"": 5510, ""directness_bps"": 4888, ""energy_bps"": 4602, ""identity_relevance_bps"": 5135, ""novelty_pressure_bps"": 5419, ""playfulness_bps"": 5742, ""semantic_specificity_bps"": 7720, ""warmth_bps"": 5130}",The measured pairwise accuracy was 82%. The frozen threshold was 77%. The measured value is above the threshold. Present the measurement beside its threshold.,"First, the measured pairwise accuracy was 82%. Second, the frozen threshold was 77%. However, the measured value is above the threshold. Next, present the measurement beside its threshold.",,,
review-0106,rnn-identity_explicitness-platinum-g21-a_context,identity_explicitness,platinum,"{""compression_bps"": 5078, ""directness_bps"": 5522, ""energy_bps"": 4909, ""identity_relevance_bps"": 8010, ""novelty_pressure_bps"": 5430, ""playfulness_bps"": 5166, ""semantic_specificity_bps"": 5450, ""warmth_bps"": 6400}","The recorded style preference is that the user likes precise but unusual imagery. Three checks passed, but the coverage gate failed. The observed coverage was 81%, below a frozen minimum of 86%. The run is not a pass. Preserve the failed record and open a new run.","Three checks passed, but the coverage gate failed. The observed coverage was 81%, below a frozen minimum of 86%. The run is not a pass. Preserve the failed record and open a new run.",,,
review-0107,rnn-uncertainty_placement-silver-g41-a_context,uncertainty_placement,silver,"{""compression_bps"": 4591, ""directness_bps"": 6800, ""energy_bps"": 4654, ""identity_relevance_bps"": 5488, ""novelty_pressure_bps"": 5887, ""playfulness_bps"": 5850, ""semantic_specificity_bps"": 9200, ""warmth_bps"": 5468}",The attempt to enable shadow influence is stopped by a frozen gate. That outcome appears in the change request. No subsequent status is documented. Use the recorded status as the current answer.,No subsequent status is documented. The attempt to enable shadow influence is stopped by a frozen gate. That outcome appears in the change request. Use the recorded status as the current answer.,,,
review-0108,rnn-disagreement_sequence-silver-g00-a_context,disagreement_sequence,silver,"{""compression_bps"": 4812, ""directness_bps"": 7000, ""energy_bps"": 5360, ""identity_relevance_bps"": 4512, ""novelty_pressure_bps"": 5441, ""playfulness_bps"": 4540, ""semantic_specificity_bps"": 4809, ""warmth_bps"": 8200}","Two agency summaries repeat the same claim. Every report traces back to one contractor memo. That is one source chain, not independent confirmation. The agreement looks stronger than it is. Wait for a genuinely independent record.","The agreement looks stronger than it is. That is one source chain, not independent confirmation. Two agency summaries repeat the same claim. Every report traces back to one contractor memo. Wait for a genuinely independent record.",,,
review-0109,rnn-metaphor_position-silver-g09-a_context,metaphor_position,silver,"{""compression_bps"": 5810, ""directness_bps"": 5021, ""energy_bps"": 5831, ""identity_relevance_bps"": 4592, ""novelty_pressure_bps"": 9000, ""playfulness_bps"": 8500, ""semantic_specificity_bps"": 5129, ""warmth_bps"": 4746}","I would not enable shadow influence yet. The change request contains a conflicting decision. The conflict is unresolved. Review both source records before deciding. The conflicting field prevents a supported conclusion. The contradiction is a fork in the track, not a green light.","The contradiction is a fork in the track, not a green light. The conflicting field prevents a supported conclusion. I would not enable shadow influence yet. The change request contains a conflicting decision. The conflict is unresolved. Review both source records before deciding.",,,
review-0110,rnn-energy_curve-platinum-g42-a_context,energy_curve,platinum,"{""compression_bps"": 4743, ""directness_bps"": 7380, ""energy_bps"": 7800, ""identity_relevance_bps"": 5056, ""novelty_pressure_bps"": 5374, ""playfulness_bps"": 4958, ""semantic_specificity_bps"": 4666, ""warmth_bps"": 4685}",The proposed interpretation is possible. The source transcript contains an unresolved owner. The conflict is unresolved. Status: I would not close the review yet. Review both source records before deciding.,Status: I would not close the review yet. The source transcript contains an unresolved owner. The conflict is unresolved. Review both source records before deciding.,,,
review-0111,rnn-energy_curve-silver-g33-a_context,energy_curve,silver,"{""compression_bps"": 5749, ""directness_bps"": 8400, ""energy_bps"": 9000, ""identity_relevance_bps"": 4888, ""novelty_pressure_bps"": 5145, ""playfulness_bps"": 5303, ""semantic_specificity_bps"": 4686, ""warmth_bps"": 4949}",Result: The request to enable shadow influence is stopped by a frozen gate. That outcome appears in the change request. No later status is available. Use the recorded status as the current answer.,The useful part is the completed status check. That outcome appears in the change request. No later status is available. Result: The request to enable shadow influence is stopped by a frozen gate. Use the recorded status as the current answer.,,,
review-0112,rnn-closure_position-platinum-g33-a_context,closure_position,platinum,"{""compression_bps"": 5181, ""directness_bps"": 7240, ""energy_bps"": 6400, ""identity_relevance_bps"": 4448, ""novelty_pressure_bps"": 5630, ""playfulness_bps"": 5543, ""semantic_specificity_bps"": 4843, ""warmth_bps"": 4581}","The pattern that the user prefers direct technical language appears across 10 sessions. Each observation has a recorded source. The pattern remains revisable. Store it as a behavioral tendency, not an invariant.","Store it as a behavioral tendency, not an invariant. The pattern that the user prefers direct technical language appears across 10 sessions. Each observation has a recorded source. The pattern remains revisable.",,,
review-0113,rnn-result_order-gold-g44-a_context,result_order,gold,"{""compression_bps"": 7720, ""directness_bps"": 8400, ""energy_bps"": 4597, ""identity_relevance_bps"": 5662, ""novelty_pressure_bps"": 5132, ""playfulness_bps"": 4414, ""semantic_specificity_bps"": 4818, ""warmth_bps"": 4996}","The hash sidecar includes that timestamp. The permit was posted on June 9, 2026 at 22:09 EDT. No narrower timestamp is available. Use the absolute date and time in the report.","The permit was posted on June 9, 2026 at 22:09 EDT. The hash sidecar includes that timestamp. No narrower timestamp is available. Use the absolute date and time in the report.",,,
review-0114,rnn-uncertainty_placement-gold-g41-a_context,uncertainty_placement,gold,"{""compression_bps"": 4801, ""directness_bps"": 6530, ""energy_bps"": 5431, ""identity_relevance_bps"": 4912, ""novelty_pressure_bps"": 5566, ""playfulness_bps"": 5648, ""semantic_specificity_bps"": 8570, ""warmth_bps"": 5299}",The attempt to accept the claim is stopped by a frozen gate. That outcome appears in the commit history. No subsequent status is documented. Use the recorded status as the current answer.,No subsequent status is documented. The attempt to accept the claim is stopped by a frozen gate. That outcome appears in the commit history. Use the recorded status as the current answer.,,,
review-0115,rnn-explanation_depth-silver-g42-a_context,explanation_depth,silver,"{""compression_bps"": 9000, ""directness_bps"": 8600, ""energy_bps"": 4900, ""identity_relevance_bps"": 4628, ""novelty_pressure_bps"": 5581, ""playfulness_bps"": 4893, ""semantic_specificity_bps"": 5701, ""warmth_bps"": 4482}","The pattern that the user prefers written communication recurs across 11 sessions. Every observation is linked to a source. The pattern remains revisable. Store it as a behavioral tendency, not an invariant.","Here is the complete reasoning. Result: The pattern that the user prefers written communication recurs across 11 sessions. Evidence: Every observation is linked to a source. Limitation: The pattern remains revisable. Next step: Store it as a behavioral tendency, not an invariant.",,,
review-0116,rnn-result_order-gold-g11-a_context,result_order,gold,"{""compression_bps"": 7720, ""directness_bps"": 8400, ""energy_bps"": 4439, ""identity_relevance_bps"": 4456, ""novelty_pressure_bps"": 5437, ""playfulness_bps"": 4527, ""semantic_specificity_bps"": 5085, ""warmth_bps"": 4811}","The model is not ready for live influence. Held-out accuracy is 53%, while the control is 49%. The comparison does not establish a reliable advantage. Run the preregistered comparison before promotion.","Held-out accuracy is 53%, while the control is 49%. The model is not ready for live influence. The comparison does not establish a reliable advantage. Run the preregistered comparison before promotion.",,,
review-0117,rnn-explanation_depth-gold-g45-a_context,explanation_depth,gold,"{""compression_bps"": 8400, ""directness_bps"": 8060, ""energy_bps"": 5131, ""identity_relevance_bps"": 4983, ""novelty_pressure_bps"": 4848, ""playfulness_bps"": 4592, ""semantic_specificity_bps"": 4362, ""warmth_bps"": 5437}","Here is the complete reasoning. Result: The permit was posted on July 23, 2026 at 09:37 EDT. Evidence: The parity report carries that timestamp. Limitation: No narrower timestamp is available. Next step: Use the absolute date and time in the report.","The permit was posted on July 23, 2026 at 09:37 EDT. The parity report carries that timestamp. No narrower timestamp is available. Use the absolute date and time in the report.",,,
review-0118,rnn-uncertainty_placement-platinum-g25-a_context,uncertainty_placement,platinum,"{""compression_bps"": 5035, ""directness_bps"": 6260, ""energy_bps"": 5480, ""identity_relevance_bps"": 4864, ""novelty_pressure_bps"": 4981, ""playfulness_bps"": 4632, ""semantic_specificity_bps"": 7940, ""warmth_bps"": 4817}",The commit history shows 32 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent. Compare the timestamps before assigning a cause.,The duplicate code does not by itself prove intent. The commit history shows 32 separate charges. Two of the charges share the same authorization code. Compare the timestamps before assigning a cause.,,,
review-0119,rnn-metaphor_position-silver-g41-a_context,metaphor_position,silver,"{""compression_bps"": 5249, ""directness_bps"": 4964, ""energy_bps"": 4523, ""identity_relevance_bps"": 5742, ""novelty_pressure_bps"": 9000, ""playfulness_bps"": 8500, ""semantic_specificity_bps"": 4478, ""warmth_bps"": 5576}","The failed metric collection gate is a locked door, not a dimmer switch. A failed gate blocks the candidate completely. The shadow evaluator stopped before metric collection completed. All 14 recorded attempts ended in failed health check. Zero attempts reached the next stage. Inspect the build manifest before retrying.","The shadow evaluator stopped before metric collection completed. All 14 recorded attempts ended in failed health check. Zero attempts reached the next stage. Inspect the build manifest before retrying. A failed gate blocks the candidate completely. The failed metric collection gate is a locked door, not a dimmer switch.",,,
review-0120,rnn-cadence_shape-platinum-g21-a_context,cadence_shape,platinum,"{""compression_bps"": 6960, ""directness_bps"": 4710, ""energy_bps"": 7450, ""identity_relevance_bps"": 4972, ""novelty_pressure_bps"": 5478, ""playfulness_bps"": 5606, ""semantic_specificity_bps"": 5206, ""warmth_bps"": 4543}",The context encoder failed before validation completed. All 17 recorded attempts ended in duplicate source. Zero attempts reached the next stage. Inspect the incident ticket before retrying.,"The context encoder failed before validation completed, and all 17 recorded attempts ended in duplicate source, while zero attempts reached the next stage, so inspect the incident ticket before retrying.",,,
review-0121,rnn-energy_curve-platinum-g01-a_context,energy_curve,platinum,"{""compression_bps"": 4834, ""directness_bps"": 7380, ""energy_bps"": 7800, ""identity_relevance_bps"": 5597, ""novelty_pressure_bps"": 5113, ""playfulness_bps"": 5119, ""semantic_specificity_bps"": 5011, ""warmth_bps"": 4561}","Status: The model is not ready for live influence. Held-out accuracy is 63%, while the control is 55%. The comparison does not establish a reliable advantage. Run the preregistered comparison before promotion.","The result is useful even though it is not a pass. Held-out accuracy is 63%, while the control is 55%. The comparison does not establish a reliable advantage. Status: The model is not ready for live influence. Run the preregistered comparison before promotion.",,,
review-0122,rnn-identity_explicitness-silver-g34-a_context,identity_explicitness,silver,"{""compression_bps"": 4234, ""directness_bps"": 4825, ""energy_bps"": 5487, ""identity_relevance_bps"": 9300, ""novelty_pressure_bps"": 4321, ""playfulness_bps"": 4517, ""semantic_specificity_bps"": 5228, ""warmth_bps"": 7000}",The recorded style preference is that the user prefers the result before the explanation. The source transcript shows 29 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent. Compare the timestamps before assigning a cause.,The source transcript shows 29 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent. Compare the timestamps before assigning a cause.,,,
review-0123,rnn-result_order-silver-g08-a_context,result_order,silver,"{""compression_bps"": 8200, ""directness_bps"": 9000, ""energy_bps"": 4311, ""identity_relevance_bps"": 4268, ""novelty_pressure_bps"": 4359, ""playfulness_bps"": 5045, ""semantic_specificity_bps"": 5524, ""warmth_bps"": 5918}","The alert was issued on July 15, 2026 at 08:14 EDT. The release note contains that timestamp. No narrower timestamp is available. Use the absolute date and time in the report.","The release note contains that timestamp. The alert was issued on July 15, 2026 at 08:14 EDT. No narrower timestamp is available. Use the absolute date and time in the report.",,,
review-0124,rnn-transition_density-silver-g41-a_context,transition_density,silver,"{""compression_bps"": 5600, ""directness_bps"": 4564, ""energy_bps"": 5761, ""identity_relevance_bps"": 5440, ""novelty_pressure_bps"": 5236, ""playfulness_bps"": 4657, ""semantic_specificity_bps"": 8200, ""warmth_bps"": 4955}",The measured slot survival was 51%. The frozen threshold was 67%. The measured value is below the threshold. Present the measurement beside its threshold.,"First, the measured slot survival was 51%. Second, the frozen threshold was 67%. However, the measured value is below the threshold. Next, present the measurement beside its threshold.",,,
review-0125,rnn-cadence_shape-platinum-g38-a_context,cadence_shape,platinum,"{""compression_bps"": 6960, ""directness_bps"": 4572, ""energy_bps"": 7450, ""identity_relevance_bps"": 5035, ""novelty_pressure_bps"": 4818, ""playfulness_bps"": 5091, ""semantic_specificity_bps"": 4828, ""warmth_bps"": 5625}","The pattern that the user notices contradictions quickly appears across 19 sessions, and each observation has a recorded source, while the pattern remains revisable, so store it as a behavioral tendency, not an invariant.","The pattern that the user notices contradictions quickly appears across 19 sessions. Each observation has a recorded source. The pattern remains revisable. Store it as a behavioral tendency, not an invariant.",,,
review-0126,rnn-energy_curve-silver-g24-a_context,energy_curve,silver,"{""compression_bps"": 4995, ""directness_bps"": 8400, ""energy_bps"": 9000, ""identity_relevance_bps"": 4474, ""novelty_pressure_bps"": 4253, ""playfulness_bps"": 5069, ""semantic_specificity_bps"": 5938, ""warmth_bps"": 5592}","The boundary is what makes the learned critic safe to evaluate. The verifier retains authority over semantics, slots, identity conflicts, and evidence. A preference score cannot rescue an ineligible candidate. Result: The phrase critic may rank wording that already passed every hard gate. Keep verification upstream of ranking.","Result: The phrase critic may rank wording that already passed every hard gate. The verifier retains authority over semantics, slots, identity conflicts, and evidence. A preference score cannot rescue an ineligible candidate. Keep verification upstream of ranking.",,,
review-0127,rnn-warmth_placement-platinum-g49-a_context,warmth_placement,platinum,"{""compression_bps"": 4957, ""directness_bps"": 5700, ""energy_bps"": 5488, ""identity_relevance_bps"": 4444, ""novelty_pressure_bps"": 5188, ""playfulness_bps"": 5347, ""semantic_specificity_bps"": 5298, ""warmth_bps"": 7660}","The partial success does not erase the failed gate. Despite three passing checks, the coverage gate failed. The measured coverage was 33%, below a frozen minimum of 44%. The run is not a pass. Preserve the failed record and open a new run.","Despite three passing checks, the coverage gate failed. The measured coverage was 33%, below a frozen minimum of 44%. The run is not a pass. Preserve the failed record and open a new run. The partial success does not erase the failed gate.",,,
review-0128,rnn-energy_curve-gold-g32-a_context,energy_curve,gold,"{""compression_bps"": 4575, ""directness_bps"": 7890, ""energy_bps"": 8400, ""identity_relevance_bps"": 4370, ""novelty_pressure_bps"": 4468, ""playfulness_bps"": 5019, ""semantic_specificity_bps"": 4404, ""warmth_bps"": 4722}","Finding: Two technical writeups repeat the same claim. Every report traces back to one benchmark table. That is one source chain, not independent confirmation. Wait for a genuinely independent record.","The agreement looks stronger than it is. Every report traces back to one benchmark table. That is one source chain, not independent confirmation. Finding: Two technical writeups repeat the same claim. Wait for a genuinely independent record.",,,
review-0129,rnn-closure_position-gold-g00-a_context,closure_position,gold,"{""compression_bps"": 4696, ""directness_bps"": 7720, ""energy_bps"": 6700, ""identity_relevance_bps"": 4372, ""novelty_pressure_bps"": 5658, ""playfulness_bps"": 4643, ""semantic_specificity_bps"": 4381, ""warmth_bps"": 4878}","Use the absolute date and time in the report. The commit was merged on July 7, 2026 at 18:41 EDT. The permit record contains that timestamp. No narrower timestamp is available.","The commit was merged on July 7, 2026 at 18:41 EDT. The permit record contains that timestamp. No narrower timestamp is available. Use the absolute date and time in the report.",,,
review-0130,rnn-evidence_emphasis-gold-g28-a_context,evidence_emphasis,gold,"{""compression_bps"": 4586, ""directness_bps"": 6870, ""energy_bps"": 5661, ""identity_relevance_bps"": 4487, ""novelty_pressure_bps"": 5806, ""playfulness_bps"": 5064, ""semantic_specificity_bps"": 8655, ""warmth_bps"": 5220}","It records that the team chose to replace the checkpoint. The meeting minutes documents the event on July 15, 2026 at 08:14 EDT. It does not establish why that choice was made. Keep the motive classified as a hypothesis.","The meeting minutes documents the event on July 15, 2026 at 08:14 EDT. It does not establish why that choice was made. It records that the team chose to replace the checkpoint. Keep the motive classified as a hypothesis.",,,
review-0131,rnn-result_order-platinum-g00-a_context,result_order,platinum,"{""compression_bps"": 7240, ""directness_bps"": 7800, ""energy_bps"": 5332, ""identity_relevance_bps"": 5196, ""novelty_pressure_bps"": 4487, ""playfulness_bps"": 5517, ""semantic_specificity_bps"": 5446, ""warmth_bps"": 5286}",The phrase critic failed before slot verification completed. All 29 recorded attempts ended in digest mismatch. Zero attempts reached the next stage. Inspect the release note before retrying.,All 29 recorded attempts ended in digest mismatch. The phrase critic failed before slot verification completed. Zero attempts reached the next stage. Inspect the release note before retrying.,,,
review-0132,rnn-warmth_placement-platinum-g08-a_context,warmth_placement,platinum,"{""compression_bps"": 4736, ""directness_bps"": 5700, ""energy_bps"": 5319, ""identity_relevance_bps"": 5192, ""novelty_pressure_bps"": 4843, ""playfulness_bps"": 5065, ""semantic_specificity_bps"": 5417, ""warmth_bps"": 7660}",The measured loss was 68. The frozen threshold was 56. The observed value is above the threshold. Report the value and threshold together. The number is useful only with its comparison point.,The number is useful only with its comparison point. The measured loss was 68. The frozen threshold was 56. The observed value is above the threshold. Report the value and threshold together.,,,
review-0133,rnn-result_order-gold-g30-a_context,result_order,gold,"{""compression_bps"": 7720, ""directness_bps"": 8400, ""energy_bps"": 4386, ""identity_relevance_bps"": 5692, ""novelty_pressure_bps"": 4739, ""playfulness_bps"": 5181, ""semantic_specificity_bps"": 5207, ""warmth_bps"": 4817}","Every report traces back to one contractor memo. Two agency summaries repeat the same claim. That is one source chain, not independent confirmation. Wait for a genuinely independent record.","Two agency summaries repeat the same claim. Every report traces back to one contractor memo. That is one source chain, not independent confirmation. Wait for a genuinely independent record.",,,
review-0134,rnn-transition_density-gold-g05-a_context,transition_density,gold,"{""compression_bps"": 5510, ""directness_bps"": 4422, ""energy_bps"": 4592, ""identity_relevance_bps"": 4753, ""novelty_pressure_bps"": 5231, ""playfulness_bps"": 5164, ""semantic_specificity_bps"": 7720, ""warmth_bps"": 5742}","First, the measured pairwise accuracy was 46%. Second, the frozen threshold was 61%. However, the observed value is below the threshold. Next, report the value and threshold together.",The measured pairwise accuracy was 46%. The frozen threshold was 61%. The observed value is below the threshold. Report the value and threshold together.,,,
review-0135,rnn-identity_explicitness-gold-g19-a_context,identity_explicitness,gold,"{""compression_bps"": 5727, ""directness_bps"": 5287, ""energy_bps"": 4905, ""identity_relevance_bps"": 8655, ""novelty_pressure_bps"": 5539, ""playfulness_bps"": 5132, ""semantic_specificity_bps"": 4779, ""warmth_bps"": 6700}",The recorded style preference is that the user wants facts separated from inference. The evidence ledger failed before surface selection completed. All 27 recorded attempts ended in frozen-gate failure. Zero attempts reached the next stage. Inspect the configuration diff before retrying.,The evidence ledger failed before surface selection completed. All 27 recorded attempts ended in frozen-gate failure. Zero attempts reached the next stage. Inspect the configuration diff before retrying.,,,
review-0136,rnn-metaphor_position-silver-g45-a_context,metaphor_position,silver,"{""compression_bps"": 5809, ""directness_bps"": 4804, ""energy_bps"": 5112, ""identity_relevance_bps"": 4480, ""novelty_pressure_bps"": 9000, ""playfulness_bps"": 8500, ""semantic_specificity_bps"": 4816, ""warmth_bps"": 4360}","The contradiction is a fork in the track, not a green light. The conflicting field prevents a supported conclusion. I would not enable shadow influence yet. The sensor export shows an unresolved decision. The conflict is unresolved. Review both source records before deciding.","I would not enable shadow influence yet. The sensor export shows an unresolved decision. The conflict is unresolved. Review both source records before deciding. The conflicting field prevents a supported conclusion. The contradiction is a fork in the track, not a green light.",,,
review-0137,rnn-closure_position-gold-g32-a_context,closure_position,gold,"{""compression_bps"": 4983, ""directness_bps"": 7720, ""energy_bps"": 6700, ""identity_relevance_bps"": 4790, ""novelty_pressure_bps"": 5411, ""playfulness_bps"": 4968, ""semantic_specificity_bps"": 5139, ""warmth_bps"": 5173}",I would not replace the checkpoint yet. The release note contains a conflicting quantity. The conflict is unresolved. Review both source records before deciding.,Review both source records before deciding. I would not replace the checkpoint yet. The release note contains a conflicting quantity. The conflict is unresolved.,,,
review-0138,rnn-transition_density-gold-g38-a_context,transition_density,gold,"{""compression_bps"": 5510, ""directness_bps"": 4491, ""energy_bps"": 5345, ""identity_relevance_bps"": 4475, ""novelty_pressure_bps"": 5652, ""playfulness_bps"": 5448, ""semantic_specificity_bps"": 7720, ""warmth_bps"": 5238}","Two court recaps repeat the same claim. Every report traces back to one docket entry. That is one source chain, not independent confirmation. Wait for a genuinely independent record.","First, two court recaps repeat the same claim. Second, every report traces back to one docket entry. However, that is one source chain, not independent confirmation. Next, wait for a genuinely independent record.",,,
review-0139,rnn-explanation_depth-silver-g39-a_context,explanation_depth,silver,"{""compression_bps"": 9000, ""directness_bps"": 8600, ""energy_bps"": 5345, ""identity_relevance_bps"": 5286, ""novelty_pressure_bps"": 4317, ""playfulness_bps"": 4641, ""semantic_specificity_bps"": 4594, ""warmth_bps"": 5603}","Here is the complete reasoning. Result: Three checks passed, but the duplicate rate gate failed. Evidence: The observed duplicate rate was 88%, above a frozen maximum of 79%. Limitation: The run is not a pass. Next step: Preserve the failed record and open a new run.","Three checks passed, but the duplicate rate gate failed. The observed duplicate rate was 88%, above a frozen maximum of 79%. The run is not a pass. Preserve the failed record and open a new run.",,,
